level,type,file,line,message,advice
WARN,truth-risk,docs/维护与报告/知识库结构与维护指南.md,78,强结论缺少附近证据提示：- [创游世界脚本入门完全指南](./专题研究/创游世界脚本入门完全指南.md) - 脚本入门完全指南,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/维护与报告/知识库结构与维护指南.md,268,强结论缺少附近证据提示：5. **统一格式**：使用 `-` 分隔多词，例如 `创游世界脚本入门完全指南.md`,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/维护与报告/知识库结构与维护指南.md,274,强结论缺少附近证据提示：| `创游世界脚本入门完全指南.md` | `脚本入门.md` | 主题不够明确 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,frontmatter,docs/维护与报告/资料校对与证据规则.md,1,frontmatter 建议补充 category。,建议统一分类、标签和状态，方便后续大规模维护。
WARN,frontmatter,docs/维护与报告/资料校对与证据规则.md,1,frontmatter 建议补充 tags。,建议统一分类、标签和状态，方便后续大规模维护。
WARN,frontmatter,docs/维护与报告/资料校对与证据规则.md,1,frontmatter 建议补充 status。,建议统一分类、标签和状态，方便后续大规模维护。
WARN,truth-risk,docs/维护与报告/AI自动维护复盘记录.md,68,强结论缺少附近证据提示：1. **规范化核心研究类文档关联阅读** - 补充广播机制完全指南、数据分层模型、数据存储选择指南、组件能力速查手册、最小练习项目完全指南等文档的维护报告关联阅读,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/维护与报告/AI自动维护复盘记录.md,74,强结论缺少附近证据提示：| `核心研究/创游世界广播机制完全指南.md` | 修改 | 补充导航入口、维护报告入口 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/维护与报告/AI自动维护复盘记录.md,138,强结论缺少附近证据提示：1. **规范化社区分析、核心研究类文档关联阅读** - 补充其他用户解析专题整理、核心概念速查手册、变量与作用域完全指南、数据类型完全指南、碰撞与物理系统入门等文档的维护报告关联阅读,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/维护与报告/AI自动维护复盘记录.md,146,强结论缺少附近证据提示：| `核心研究/创游世界变量与作用域完全指南.md` | 修改 | 补充导航入口、维护报告入口 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/维护与报告/AI自动维护复盘记录.md,878,强结论缺少附近证据提示：| `创游世界广播完全指南.md` | 新增 | 完整的广播机制入门指南，包含9个章节，从基础概念到实战案例，覆盖广播原理、三种核心用途、基本用法、作用域、典型场景、命名规范、联机优化、常见问题排查、常见误区等内容 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/维护与报告/AI自动维护复盘记录.md,897,强结论缺少附近证据提示：- 包含广播命名规范和联机环境下的最佳实践,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/维护与报告/AI自动维护复盘记录.md,901,强结论缺少附近证据提示：- 在入门系列中新增「创游世界变量完全指南」入口,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/维护与报告/AI自动维护复盘记录.md,939,强结论缺少附近证据提示：1. **规范化变量完全指南导航入口** - 在多个导航文档中添加变量完全指南入口,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/维护与报告/AI自动维护复盘记录.md,965,强结论缺少附近证据提示：- 在数据、变量与作用域分类中新增「创游世界变量完全指南」入口,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,frontmatter,docs/维护与报告/OCR专项建设报告_V3.md,1,frontmatter 建议补充 category。,建议统一分类、标签和状态，方便后续大规模维护。
WARN,frontmatter,docs/维护与报告/OCR专项建设报告_V3.md,1,frontmatter 建议补充 tags。,建议统一分类、标签和状态，方便后续大规模维护。
WARN,frontmatter,docs/维护与报告/OCR专项建设报告_V3.md,1,frontmatter 建议补充 status。,建议统一分类、标签和状态，方便后续大规模维护。
WARN,long-sentence,docs/维护与报告/OCR专项建设报告_V3.md,60,句子过长，约 208 字：**高质量示例**：`215321`、`215325`、`215333`、`215511`、`215603`、`215605`、`215607`、`215608`、`215611`、`215615`、`215620~215625`、`215,中文技术文档建议单句控制在 80 字以内，复杂逻辑拆成两句。
WARN,truth-risk,docs/项目设计/创游世界道具系统设计入门.md,64,强结论缺少附近证据提示：| **任务物品** | 用于触发任务剧情，不能使用 | 任务道具、钥匙、剧情物品 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/项目设计/创游世界道具系统设计入门.md,306,强结论缺少附近证据提示：创建一个集中的「道具管理器」对象，处理所有道具相关逻辑：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/项目设计/创游世界地图设计基础指南.md,291,强结论缺少附近证据提示：- 每个地图有明确的主题和功能,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,duplicate-title,docs/项目设计/创游世界发布与分享指南.md,1,标题重复：创游世界发布与分享指南,标题重复不一定错误，但会影响搜索、侧边栏辨识和维护。
WARN,truth-risk,docs/项目设计/创游世界发布与分享指南.md,36,强结论缺少附近证据提示：| UI 功能 | 所有按钮、菜单是否正常工作 | 必须 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/项目设计/创游世界发布与分享指南.md,37,强结论缺少附近证据提示：| 存档功能 | 进度保存和读取是否正常 | 必须 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/项目设计/创游世界商店系统实战设计指南.md,82,强结论缺少附近证据提示：> 📚 相关阅读：[创游世界变量与作用域完全指南](../核心研究/创游世界变量与作用域完全指南.md) - 变量详解,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/项目设计/创游世界商店系统实战设计指南.md,129,强结论缺少附近证据提示：> 📚 相关阅读：[创游世界变量与作用域完全指南](../核心研究/创游世界变量与作用域完全指南.md) - 配置表详解,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,duplicate-title,docs/项目设计/创游世界商店系统速查卡.md,1,标题重复：创游世界商店系统速查卡,标题重复不一定错误，但会影响搜索、侧边栏辨识和维护。
WARN,truth-risk,docs/项目设计/创游世界实战项目模板.md,28,强结论缺少附近证据提示：3. **分层要明确**：UI 层、地图层、组件层、系统层各司其职,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/项目设计/创游世界数据持久化与存档设计指南.md,79,强结论缺少附近证据提示：| 联机依赖 | 可离线使用 | 必须联网 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/项目设计/创游世界项目维护与代码组织规范.md,207,强结论缺少附近证据提示：详见：[创游世界广播命名规范与最佳实践](../脚本系统/创游世界广播命名规范与最佳实践.md),建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/项目设计/创游世界项目维护与代码组织规范.md,226,强结论缺少附近证据提示：| 唯一性 | 同类组件不要重复挂 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/项目设计/创游世界项目维护与代码组织规范.md,390,强结论缺少附近证据提示：- [创游世界广播命名规范与最佳实践](../脚本系统/创游世界广播命名规范与最佳实践.md) - 广播规范,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/项目设计/创游世界性能优化指南.md,20,强结论缺少附近证据提示：- 脚本优化的最佳实践,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/项目设计/创游世界性能优化指南.md,305,强结论缺少附近证据提示：- [创游世界联机系统完全指南](../核心研究/创游世界联机系统完全指南.md),建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/项目设计/多地图与场景切换导航.md,46,强结论缺少附近证据提示：联机模式下：通知所有玩家 → 同步位置和状态 → 确保所有玩家看到同一场景,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/引擎更新/创游世界引擎更新演进简史.md,169,强结论缺少附近证据提示：> 📚 相关阅读：[创游世界变量与作用域完全指南](../核心研究/创游世界变量与作用域完全指南.md) - 变量详解,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/引擎更新/引擎更新知识索引.md,37,强结论缺少附近证据提示：- 原本单选值类型只能创建为自定义组件的属性。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/引擎更新/引擎更新知识索引.md,113,强结论缺少附近证据提示：1. 改造选择素材界面，支持文件夹显示。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/引擎更新/专题研究/4.54.0 数据类型与脚本能力升级解析.md,16,强结论缺少附近证据提示：过去如果只能使用零散属性，那么复杂对象的数据需要拆散保存，例如：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/引擎更新/专题研究/联机UI演进专题.md,28,强结论缺少附近证据提示：- 每个玩家设备会模拟所有玩家的 UI 逻辑,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/引擎更新/专题研究/联机UI演进专题.md,163,强结论缺少附近证据提示：所以联机 UI 设计必须同时考虑：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/引擎更新/专题研究/联机UI演进专题.md,229,强结论缺少附近证据提示：- [创游世界变量与作用域完全指南](/核心研究/创游世界变量与作用域完全指南.md) - 变量详解,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/元信息/创游世界术语表.md,68,强结论缺少附近证据提示：- 所有逻辑都塞进单一触发入口导致后期难维护,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/元信息/创游世界术语表.md,90,强结论缺少附近证据提示：- 云变量不适合滥用来替代所有本地运行状态,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/元信息/创游世界文档格式示例.md,183,强结论缺少附近证据提示：修改素材后，地图上已有的物体不会自动更新！,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/元信息/创游世界文档格式示例.md,189,强结论缺少附近证据提示：循环脚本中必须添加等待语句，否则会导致游戏卡死。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/元信息/创游世界资料库深入研究报告.md,169,强结论缺少附近证据提示：- `[高可信推断]` 任何把“复杂共享状态链”直接塞进 UI 的项目，后期都更容易出同步与维护问题,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/元信息/元信息导航.md,38,强结论缺少附近证据提示：- **玩家变量**：记录玩家状态的持久化数据，支持云存储。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/总索引与导航/快速入门索引.md,72,强结论缺少附近证据提示：| 改了素材地图没变化？ | 素材≠物体，实例不会自动更新 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/总索引与导航/新手入门指南.md,62,强结论缺少附近证据提示：左侧素材库按类型分类管理所有资源：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/总索引与导航/新手入门指南.md,94,强结论缺少附近证据提示：- 修改素材后，地图中的已有物体不会自动更新,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/总索引与导航/新手入门指南.md,167,强结论缺少附近证据提示：- 后续修改素材模板，不会自动更新已摆放的物体,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/总索引与导航/新手入门指南.md,222,强结论缺少附近证据提示：- UI层级最高，显示在最上层,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/总索引与导航/新手阅读路线.md,97,强结论缺少附近证据提示：| 添加不了组件 | 检查素材类型是否支持该组件 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/总索引与导航/知识库总索引.md,99,强结论缺少附近证据提示：| [创游世界广播命名规范与最佳实践](/脚本系统/创游世界广播命名规范与最佳实践) | 广播命名规范 | 进阶 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/总索引与导航/知识库总索引.md,173,强结论缺少附近证据提示：| [创游世界变量与作用域完全指南](/核心研究/创游世界变量与作用域完全指南) | 变量作用域详解 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/总索引与导航/知识库总索引.md,175,强结论缺少附近证据提示：| [创游世界广播机制完全指南](/核心研究/创游世界广播机制完全指南) | 广播机制完整指南 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,frontmatter,docs/index.md,1,frontmatter 建议补充 category。,建议统一分类、标签和状态，方便后续大规模维护。
WARN,frontmatter,docs/index.md,1,frontmatter 建议补充 tags。,建议统一分类、标签和状态，方便后续大规模维护。
WARN,frontmatter,docs/index.md,1,frontmatter 建议补充 status。,建议统一分类、标签和状态，方便后续大规模维护。
WARN,truth-risk,docs/OCR资料/官方教程恢复后补OCR清单.md,52,强结论缺少附近证据提示：| 114133 | 生成可拾取物体指令 | 生成可拾取进背包的物体；支持道具、硬币、近战武器、远程武器等 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,155,强结论缺少附近证据提示：这张图是素材概念页，核心信息很明确：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,201,强结论缺少附近证据提示：- **移动素材**：可创建文件夹整理素材；支持齿轮菜单移动和长按拖拽移动。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,202,强结论缺少附近证据提示：- **复制素材**：复制时通常可改素材类型，但地块复制例外，不能改类型。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,315,强结论缺少附近证据提示：- 只能挂载在地块素材上。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,371,强结论缺少附近证据提示：- 道具组件只能挂载在道具素材上。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,553,强结论缺少附近证据提示：- 添加组件可以赋予素材功能，不同素材类型支持的组件不同。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,609,强结论缺少附近证据提示：- 相关属性改为只能在脚本中设置,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,953,强结论缺少附近证据提示：- 物体UI目前不能写脚本。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,1075,强结论缺少附近证据提示：- 不能后期随意给普通素材补挂货币组件,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,1153,强结论缺少附近证据提示：这张图明确了“近战武器组件”的基础定位：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,1262,强结论缺少附近证据提示：- 死亡只会触发事件，不一定自动销毁对象,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,1273,强结论缺少附近证据提示：这说明“死亡”在创游中是一个脚本可接管的事件，而不是完全硬编码的自动销毁流程。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,1413,强结论缺少附近证据提示：- 操作UI 具备明确的生命周期/广播事件：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,2743,强结论缺少附近证据提示：- 勾选后，在地图未重置时不会重复触发。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,2795,强结论缺少附近证据提示：- 脚本版更强，还支持：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,2851,强结论缺少附近证据提示：- 如果是“直接设置”数量，这种方式无法弹出获得界面。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,2931,强结论缺少附近证据提示：这张图把 `清空背包` 的边界说得很明确：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,3120,强结论缺少附近证据提示：- 玩家购买后，商品会自动放入背包。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,3390,强结论缺少附近证据提示：这页是高价值脚本基础知识页，已经能明确提炼出结构体的定义与用途：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,3663,强结论缺少附近证据提示：- 这说明创游脚本已经支持比较完整的角度/方向/轨迹计算能力。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,3933,强结论缺少附近证据提示：这是创游脚本里所有条件分支的基础地板。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,4762,强结论缺少附近证据提示：- `与另一向量的夹角` 说明创游脚本已经支持更深入的方向关系判断。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,4871,强结论缺少附近证据提示：- 所有 `设置xxx为xxx` 开头的语句，本质上都是在修改变量的值。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,5508,强结论缺少附近证据提示：- 蓝色语句不会阻塞脚本执行。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,5748,强结论缺少附近证据提示：- 因此问题不一定出在“关闭语句失效”，而是默认 UI 本来就由地图设置控制。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,5814,强结论缺少附近证据提示：- 所以“屏幕上看不到互动按钮”并不一定是 UI 做坏了，而可能只是当前没有触发显示条件。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,5849,强结论缺少附近证据提示：- 地图里现成摆着的物体却不一定马上变化。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,6308,强结论缺少附近证据提示：- 可确认内容：生成可拾取进背包的物体；支持道具、硬币、近战武器、远程武器等。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/官方教程截图转文本索引.md,6454,强结论缺少附近证据提示：- 可确认内容：包括设置子物体、丢弃子物体、销毁所有子物体、播放动效、播放动画、停止动画、沿角度移动、以角度面向、销毁自身、发送广播。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/基础写脚本界面截图转文本.md,486,强结论缺少附近证据提示：这说明对象层级系统不只是读取父/子关系，还支持：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/基础写脚本界面截图转文本.md,911,强结论缺少附近证据提示：该图补充了渐变类脚本块的调节方式。除“1秒将自身...渐变至...并等待结束”外，还能看出目标值处至少支持：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/基础写脚本界面截图转文本.md,1222,强结论缺少附近证据提示：这说明脚本/组件系统的参数类型并不局限于基础数据，也支持直接引用引擎资源对象。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,long-sentence,docs/OCR资料/基础写脚本界面截图转文本.md,2524,句子过长，约 122 字：这张图回到了“我的组件1”编辑界面，可确认：组件名是“我的组件1”；属性有“数字1、文本1”；指令里至少有“指令1、指令2”；存在触发语句“当执行指令2时”；动作是“设置自身…为1”；并且下方可切换通用、专属、战斗、装置、显示、交互、自定义,中文技术文档建议单句控制在 80 字以内，复杂逻辑拆成两句。
WARN,truth-risk,docs/OCR资料/基础写脚本界面截图转文本.md,3164,强结论缺少附近证据提示：- 自定义组件支持 `属性 / 指令 / 触发时机` 三大扩展面。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/基础写脚本界面截图转文本.md,3165,强结论缺少附近证据提示：- 自定义指令支持 `参数定义 / 返回值类型 / 文字描述`，更像可复用过程而不只是事件名。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/基础写脚本界面截图转文本.md,3168,强结论缺少附近证据提示：- 当前已稳定见到 `局部变量 / 自身属性 / 当前地图属性 / 系统属性 / 所有玩家`。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/基础写脚本界面截图转文本.md,3169,强结论缺少附近证据提示：- 指令可跨作用域执行，如：`执行自身指令 / 执行系统指令 / 执行当前地图指令`，且支持 `并等待结束`。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/引擎更新截图转文本.md,134,强结论缺少附近证据提示：- 编辑器层面开始支持素材选择界面的文件夹显示。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/引擎更新截图转文本.md,198,强结论缺少附近证据提示：- 旧方案为了同步，需要在所有设备模拟所有 UI，并被限制到 20 FPS。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/引擎更新截图转文本.md,200,强结论缺少附近证据提示：- 最佳实践是：UI 只发一次广播，把真正的公共逻辑放到地图里执行。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/引擎更新截图转文本.md,235,强结论缺少附近证据提示：- 地图图层编辑支持“节点树查看子物体”，并能调整：,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/引擎更新截图转文本.md,298,强结论缺少附近证据提示：- 在编辑素材界面点击试玩时，会自动先保存再试玩,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/引擎更新截图转文本.md,299,强结论缺少附近证据提示：- 修复带描边组件的物体无法添加卷轴循环的问题,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/引擎更新截图转文本.md,368,强结论缺少附近证据提示：- 选择素材界面支持文件夹显示,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/引擎更新截图转文本.md,601,强结论缺少附近证据提示：- 旧逻辑的核心瓶颈来自“每台设备模拟所有玩家 UI”,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/OCR 完整化总表.md,200,强结论缺少附近证据提示：| 114012 | 恢复血量指令：可用于主角或挂载生命组件的物体，支持负数扣血 | E2 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/OCR资料/OCR 完整化总表.md,219,强结论缺少附近证据提示：| 115940 | 自身基础指令续页：设置子物体、丢弃子物体、销毁所有子物体、播放动效、播放动画、停止动画、沿角度移动、以角度面向、销毁自身、发送广播 | E2 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
INFO,ai-tone,docs/关于.md,9,疑似 AI 味或过强修饰：- 需要深入研究脚本、组件、UI 的进阶开发者,建议改成更具体、更可验证的资料表述。
INFO,punctuation,docs/关于.md,65,"中文句子里夹杂英文标点：- 资料库已修复 26 篇文档的 110+ 处死链,统一全站文档状态字段",中文正文建议统一使用中文标点；代码、路径、URL 除外。
INFO,punctuation,docs/关于.md,66,"中文句子里夹杂英文标点：- 新增 404 错误页,引导用户回到主要入口",中文正文建议统一使用中文标点；代码、路径、URL 除外。
INFO,punctuation,docs/关于.md,80,"中文句子里夹杂英文标点：都可以通过 [GitHub Issues](https://github.com/Azek431/cysj-data/issues/new) 反馈,或者参考 [社区贡献与维护指南](/维护与报告/社区贡献与维护指南) 参与维护。",中文正文建议统一使用中文标点；代码、路径、URL 除外。
INFO,title-tone,docs/核心研究/创游世界变量与作用域完全指南.md,1,标题可能偏营销化或 AI 味：创游世界变量与作用域完全指南,资料库标题建议更克制，例如“机制整理”“入门说明”“资料索引”“问题速查”。
INFO,heading-tone,docs/核心研究/创游世界变量与作用域完全指南.md,2,标题可能偏 AI 味或营销化：创游世界脚本变量完全指南,资料站标题建议更像资料索引，不要过度使用“完全指南、终极、最强”。
